DataSize,Mean,Variance,Sample
100,0.8,0.2,0.9646554167344341
100,0.8,0.2,0.9838040440912471
100,0.8,0.2,0.9999889232036294
100,0.8,0.2,0.8694320871088643
100,0.8,0.2,0.9971109970252123
100,0.8,0.2,0.9999990886657044
100,0.8,0.2,0.9768745595561174
100,0.8,0.2,0.9901326794148019
100,0.8,0.2,0.9948934404404409
100,0.8,0.2,0.9958746896959455
100,0.8,0.2,0.9978995101171756
100,0.8,0.2,0.9990574953771973
100,0.8,0.2,0.9997376557651179
100,0.8,0.2,0.9999998365978521
100,0.8,0.2,0.9964416920453113
100,0.8,0.2,0.9947247313877627
100,0.8,0.2,0.999150635821908
100,0.8,0.2,0.9999999999297614
200,0.2,0.05,0.032036155047857534
200,0.2,0.05,0.036252911420494326
200,0.2,0.05,6.799326112366128E-7
200,0.2,0.05,0.6675578818079895
200,0.2,0.05,0.07697956276161816
200,0.2,0.05,0.6759466549355911
200,0.2,0.05,0.03162257949276553
200,0.2,0.05,0.3865498483244992
200,0.2,0.05,0.3664783660854514
200,0.2,0.05,5.553540091173197E-5
200,0.2,0.05,6.925404753365146E-5
200,0.2,0.05,0.024611959121384204
200,0.2,0.05,0.5059162725840745
200,0.2,0.05,0.22473300916174213
200,0.2,0.05,3.378054162058368E-4
200,0.2,0.05,0.060721365797223564
200,0.2,0.05,0.00231942139163616
200,0.2,0.05,0.46967120878838275
200,0.2,0.05,0.013319407086993688
200,0.2,0.05,0.6404972869177065
200,0.2,0.05,0.13314162689667694
200,0.2,0.05,0.10786631891922362
200,0.2,0.05,0.02591608435880275
200,0.2,0.05,0.08389801288789193
200,0.2,0.05,0.4500879875084372
200,0.2,0.05,0.003769336086596299
200,0.2,0.05,0.2928167793950243
200,0.2,0.05,0.001368491863596201
200,0.2,0.05,0.14210875933614908
200,0.2,0.05,0.447394870199913
200,0.2,0.05,2.159098306332459E-5
200,0.2,0.05,0.013909030202295272
200,0.2,0.05,1.465869003667706E-4
200,0.2,0.05,0.2640561878408857
200,0.2,0.05,0.10796421774809493
200,0.2,0.05,0.00559468583716869
200,0.2,0.05,0.6086674538724485
200,0.2,0.05,0.008788020784914427
200,0.2,0.05,0.11258691890155129
200,0.2,0.05,0.05494051598620058
200,0.2,0.05,0.00806684510246269
200,0.2,0.05,0.046082772281875614
200,0.2,0.05,0.4386494885615191
200,0.2,0.05,0.04235277499488456
200,0.2,0.05,0.024391402476245917
200,0.2,0.05,0.4643747249857089
200,0.2,0.05,0.008011682411258615
200,0.2,0.05,0.07804447079834577
200,0.2,0.05,1.1120157271037962E-4
200,0.2,0.05,0.1486668466747513
200,0.2,0.05,1.0318599229662009E-4
200,0.2,0.05,0.2003827227703717
200,0.2,0.05,0.16322355547104755
200,0.2,0.05,0.49053944812939926
200,0.2,0.05,0.31627020739039835
200,0.2,0.05,0.08813550497713006
200,0.2,0.05,0.4481464993440653
200,0.2,0.05,0.10254233088865698
200,0.2,0.05,0.8161677444167215
200,0.2,0.05,2.0481744552240428E-5
200,0.2,0.05,0.3332325952691243
200,0.2,0.05,0.08086688525073264
200,0.2,0.05,0.1800219780780924
200,0.2,0.05,1.7691825085833167E-6
200,0.2,0.05,0.41931853296539745
200,0.2,0.05,0.6753615286065504
200,0.2,0.05,0.49102695711665956
200,0.2,0.05,7.312484727353345E-4
200,0.2,0.05,0.1396110872099584
200,0.2,0.05,0.017481136210067843
200,0.2,0.05,0.09353865192944381
200,0.2,0.05,0.08599578169357601
200,0.2,0.05,0.0069477964732248395
200,0.2,0.05,0.2013810212352841
200,0.2,0.05,0.0010586774128477036
200,0.2,0.05,0.7499610444941818
200,0.2,0.05,0.0077363681705293445
200,0.2,0.05,0.003262679342423055
200,0.2,0.05,0.650124758265822
200,0.2,0.05,0.15193549042983495
200,0.2,0.05,3.266462830831077E-4
200,0.2,0.05,0.3371521251712195
200,0.2,0.05,0.13033126170801612
200,0.2,0.05,0.0010340371309928752
200,0.2,0.05,5.756907264611169E-4
200,0.2,0.05,0.1845825021060976
200,0.2,0.05,0.0788384078772375
200,0.2,0.05,0.03456822139707882
200,0.2,0.05,0.001217201443464263
200,0.2,0.05,0.3714097975815545
200,0.2,0.05,0.3593297304388631
200,0.2,0.05,0.037039792101150264
200,0.2,0.05,0.0018735896874535367
200,0.2,0.05,0.03998213953160791
200,0.2,0.05,0.07234630190204963
200,0.2,0.05,0.9591003417551115
200,0.2,0.05,0.0180469662205272
200,0.2,0.05,0.07529795826580242
200,0.2,0.05,0.031505338665408215
200,0.2,0.05,0.18632484190344373
200,0.2,0.05,0.01958561526042895
200,0.2,0.05,0.05119471155014312
200,0.2,0.05,0.7993827439021116
200,0.2,0.05,0.047938678152574264
200,0.2,0.05,0.01418319714557243
200,0.2,0.05,4.72348795413772E-4
200,0.2,0.05,0.431566709523783
200,0.2,0.05,0.019151423830468355
200,0.2,0.05,0.13502934196893634
200,0.2,0.05,8.814752055051489E-5
200,0.2,0.05,0.16548701453316514
200,0.2,0.05,0.4886748057940689
200,0.2,0.05,0.26300145945491515
200,0.2,0.05,0.023642387818585006
200,0.2,0.05,0.12491238238773576
200,0.2,0.05,0.3990938717740441
200,0.2,0.05,0.3070657158765105
200,0.2,0.05,0.03570567748393951
200,0.2,0.05,0.0011781748088187244
200,0.2,0.05,5.0829369783052E-4
200,0.2,0.05,0.020166269258862415
200,0.2,0.05,0.053281730429637096
200,0.2,0.05,0.16184619150908294
200,0.2,0.05,0.7012983809103331
200,0.2,0.05,0.0053727206433493106
200,0.2,0.05,0.7862234062048844
200,0.2,0.05,0.010048580689136085
200,0.2,0.05,0.007234017627663876
200,0.2,0.05,0.3321607538834022
200,0.2,0.05,0.2092172282224652
200,0.2,0.05,0.002165255129352041
200,0.2,0.05,0.01974501900016987
200,0.2,0.05,0.39024170542014003
200,0.2,0.05,0.0413767018706391
200,0.2,0.05,0.8870546808425274
200,0.2,0.05,0.3206062916979034
200,0.2,0.05,0.03336167487849448
200,0.2,0.05,0.09719049224453849
200,0.2,0.05,0.6133465375231407
200,0.2,0.05,0.1488923708841709
200,0.2,0.05,0.04414121388981147
200,0.2,0.05,0.45398160380851776
200,0.2,0.05,0.03226620163204688
200,0.2,0.05,0.3935919549950416
200,0.2,0.05,0.03465456234143487
200,0.2,0.05,0.21865897307045973
200,0.2,0.05,0.06318155633687916
200,0.2,0.05,0.4876108376247104
200,0.2,0.05,0.5579629000128409
200,0.2,0.05,0.005692641896317503
200,0.2,0.05,0.12916894393914308
200,0.2,0.05,0.48234419558093466
200,0.2,0.05,0.0016381461166384357
200,0.2,0.05,0.7416706187229554
200,0.2,0.05,0.2686774393438809
200,0.2,0.05,0.009022722939986145
200,0.2,0.05,0.03711546455246512
200,0.2,0.05,0.10301174112693022
200,0.2,0.05,0.05824158043704448
200,0.2,0.05,0.013857644046796624
200,0.2,0.05,0.04325059749342945
200,0.2,0.05,0.17670281817813538
200,0.2,0.05,0.2246316358376116
200,0.2,0.05,0.01744730220345073
200,0.2,0.05,0.4355056582114768
200,0.2,0.05,0.08942531317946907
200,0.2,0.05,0.12180917155348224
200,0.2,0.05,0.008753434979480773
200,0.2,0.05,0.5183526163934886
200,0.2,0.05,0.07338846830824626
200,0.2,0.05,0.3012607874225002
200,0.2,0.05,0.08658710575822712
200,0.2,0.05,0.47845647294252563
200,0.2,0.05,0.5308060266010831
200,0.2,0.05,0.0015236411292434589
200,0.2,0.05,0.08312777080289574
200,0.2,0.05,0.1300634850661744
200,0.2,0.05,0.1805553440301432
200,0.2,0.05,0.04792588354141296
200,0.2,0.05,0.5650808044658554
200,0.2,0.05,0.04799747435655927
200,0.2,0.05,0.1145062430052446
200,0.2,0.05,0.20245723775589974
200,0.2,0.05,0.02894112726547515
200,0.2,0.05,0.46984743763999565
200,0.2,0.05,0.34352705443046655
200,0.2,0.05,0.00605369285706321
200,0.2,0.05,0.15355501715620298
200,0.2,0.05,2.013682155502503E-4
200,0.2,0.05,0.0026982970137616295
200,0.2,0.05,0.03609429344948373
200,0.2,0.05,0.213093717963931
200,0.2,0.05,0.055691930578271216
200,0.2,0.05,0.5625153109165492
200,0.2,0.05,0.20273524912056104
200,0.2,0.05,0.6202511472315069
200,0.2,0.05,4.17187003070957E-4
200,0.2,0.05,0.6673072800860073
200,0.2,0.05,0.7381349833126084
200,0.2,0.05,0.09869595446782407
200,0.2,0.1,7.266764028591157E-4
200,0.2,0.1,0.8678647917411345
200,0.2,0.1,9.971059393746875E-5
200,0.2,0.1,0.011898742625725
200,0.2,0.1,0.7389803231928371
200,0.2,0.1,0.014914910354203018
200,0.2,0.1,0.19787448778984967
200,0.2,0.1,6.987387104863114E-6
200,0.2,0.1,0.04908857200993599
200,0.2,0.1,3.6665282652981293E-9
200,0.2,0.1,0.30023689567604644
200,0.2,0.1,0.04978823371559225
200,0.2,0.1,1.2017133485537117E-9
200,0.2,0.1,0.003279514538637489
200,0.2,0.1,0.4885350850670301
200,0.2,0.1,0.4574740813752652
200,0.2,0.1,6.086364258879416E-4
200,0.2,0.1,6.968306219865691E-5
200,0.2,0.1,2.3275360710561487E-5
200,0.2,0.1,0.01590754879459007
200,0.2,0.1,0.9981522235427146
200,0.2,0.1,0.012448118581407385
200,0.2,0.1,0.007447991256444647
200,0.2,0.1,0.9995142952520112
200,0.2,0.1,0.005864992852312308
200,0.2,0.1,0.604561014189375
200,0.2,0.1,2.51249241032959E-7
200,0.2,0.1,0.8101148391630162
200,0.2,0.1,1.2087447544430469E-4
200,0.2,0.1,4.895864770290575E-22
200,0.2,0.1,4.970665241580512E-4
200,0.2,0.1,4.30663386573641E-6
200,0.2,0.1,0.6747176632228812
200,0.2,0.1,1.998509095059696E-5
200,0.2,0.1,9.579285337358207E-7
200,0.2,0.1,0.02311108948797029
200,0.2,0.1,9.114275458120035E-4
200,0.2,0.1,1.2781434858198316E-7
200,0.2,0.1,3.349819483177843E-4
200,0.2,0.1,3.107632189340976E-11
200,0.2,0.1,1.675547867879766E-8
200,0.2,0.1,0.04931423337941814
200,0.2,0.1,0.0015554855487790844
200,0.2,0.1,0.2806729729154271
200,0.2,0.1,1.2118128316442269E-8
200,0.2,0.1,0.7462801847288517
200,0.2,0.1,0.09842167613121079
200,0.2,0.1,0.0027937381425695825
200,0.2,0.1,5.617612914564743E-13
200,0.2,0.1,7.057517180066653E-8
200,0.2,0.1,6.246501837289453E-7
200,0.2,0.1,0.0028451737055375215
200,0.2,0.1,0.06502270022198887
200,0.2,0.1,0.2100908707075653
200,0.2,0.1,4.899237642423111E-15
200,0.2,0.1,0.2485870796099353
200,0.2,0.1,7.138160094341439E-4
200,0.2,0.1,1.1546277059279321E-7
200,0.2,0.1,0.006093357444581111
200,0.2,0.1,0.0060223556130225165
200,0.2,0.1,0.05651285145604932
200,0.2,0.1,0.9842918866488622
200,0.2,0.1,5.672818322156747E-4
200,0.2,0.1,0.05413712979892389
200,0.2,0.1,1.30859471775768E-5
200,0.2,0.1,8.661062080783324E-4
200,0.2,0.1,9.917579967668972E-14
200,0.2,0.1,0.1802636687795559
200,0.2,0.1,2.2081581793769957E-13
200,0.2,0.1,0.18835707391543852
200,0.2,0.1,2.588352262994248E-6
200,0.2,0.1,0.0017813048662450605
200,0.2,0.1,0.6415723686353274
200,0.2,0.1,0.0018230188994171471
200,0.2,0.1,0.17842643572705078
200,0.2,0.1,0.9526098889867541
200,0.2,0.1,0.05482967944897821
200,0.2,0.1,0.8503519982559169
200,0.2,0.1,0.027489739627070648
200,0.2,0.1,0.022884840355907356
200,0.2,0.1,0.001575892945059868
200,0.2,0.1,7.169886028092808E-18
200,0.2,0.1,1.0623834477116486E-5
200,0.2,0.1,0.812830026188726
200,0.2,0.1,0.05465719376446158
200,0.2,0.1,1.2237950183177287E-11
200,0.2,0.1,1.0147092537894468E-4
200,0.2,0.1,0.9969333711963612
200,0.2,0.1,0.05168698435322609
200,0.2,0.1,0.0017017243861704992
200,0.2,0.1,0.9944363044539491
200,0.2,0.1,0.0056186946413001385
200,0.2,0.1,0.0011994126591737117
200,0.2,0.1,0.45629185511475306
200,0.2,0.1,8.332001590812995E-5
200,0.2,0.1,6.226031095319586E-6
200,0.2,0.1,8.181443911856299E-8
200,0.2,0.1,0.996207367093226
200,0.2,0.1,0.23618382993545894
200,0.2,0.1,0.011620814824506364
200,0.2,0.1,6.946802085719726E-16
200,0.2,0.1,0.018692680592218947
200,0.2,0.1,1.1242171865690634E-4
200,0.2,0.1,0.4385876679775321
200,0.2,0.1,0.0769405304789171
200,0.2,0.1,3.0544059608167966E-7
200,0.2,0.1,3.2366347200290296E-5
200,0.2,0.1,0.0035493540457490606
200,0.2,0.1,3.392629268153683E-4
200,0.2,0.1,0.4177620083573659
200,0.2,0.1,0.23714671532999837
200,0.2,0.1,0.9829172797137976
200,0.2,0.1,5.4551695830574815E-6
200,0.2,0.1,0.8997241475531397
200,0.2,0.1,8.56823500215319E-7
200,0.2,0.1,0.8495849131111395
200,0.2,0.1,0.5737591159708553
200,0.2,0.1,7.369957082776262E-4
200,0.2,0.1,0.29336511803018933
200,0.2,0.1,7.857724337343934E-7
200,0.2,0.1,4.5329869321752265E-4
200,0.2,0.1,1.2170865012318106E-4
200,0.2,0.1,0.014550936904310406
200,0.2,0.1,1.2632085358980707E-4
200,0.2,0.1,1.9441523964722168E-5
200,0.2,0.1,0.0012283214348831814
200,0.2,0.1,0.005601235955196548
200,0.2,0.1,0.008057016670271429
200,0.2,0.1,0.2532742848515446
200,0.2,0.1,0.01292616507584554
200,0.2,0.1,0.7591431934587505
200,0.2,0.1,5.056366754431737E-8
200,0.2,0.1,0.3361531083670324
200,0.2,0.1,0.0012213814627057386
200,0.2,0.1,0.005705507425461363
200,0.2,0.1,2.9729700828896793E-7
200,0.2,0.1,2.404973928423988E-11
200,0.2,0.1,2.9010083268005433E-6
200,0.2,0.1,0.04053326088033538
200,0.2,0.1,4.990510991320739E-8
200,0.2,0.1,0.4633708555291998
200,0.2,0.1,0.0941115796957534
200,0.2,0.1,5.885305657640421E-6
200,0.2,0.1,0.7335416205242394
200,0.2,0.1,3.351048202025158E-5
200,0.2,0.1,1.7136780945524774E-4
200,0.2,0.1,0.002624121558408993
200,0.2,0.1,2.5474912194211494E-5
200,0.2,0.1,0.0073419007894860375
200,0.2,0.1,5.863167193209158E-5
200,0.2,0.1,4.0100199178461265E-6
200,0.2,0.1,1.600589216441477E-4
200,0.2,0.1,0.0019244141340913192
200,0.2,0.1,0.7409228876564555
200,0.2,0.1,0.009641773591887929
200,0.2,0.1,0.005439492623361709
200,0.2,0.1,0.8063432213624288
200,0.2,0.1,1.813547739973556E-9
200,0.2,0.1,0.4899279667940649
200,0.2,0.1,0.9466935858709239
200,0.2,0.1,0.9348692024483327
200,0.2,0.1,3.720722855990433E-6
200,0.2,0.1,0.03253867389305421
200,0.2,0.1,0.04020765446004409
200,0.2,0.1,0.019089530100960914
200,0.2,0.1,1.1856763972370784E-4
200,0.2,0.1,2.6941720618923063E-5
200,0.2,0.1,6.430867644477812E-4
200,0.2,0.1,0.30769750426052406
200,0.2,0.1,1.408780076106154E-8
200,0.2,0.1,0.9994182566912031
200,0.2,0.1,9.444608254452542E-16
200,0.2,0.1,0.005327251242330852
200,0.2,0.1,3.089939393642825E-4
200,0.2,0.1,3.009275614127866E-7
200,0.2,0.1,1.9854555644899284E-4
200,0.2,0.1,4.20113492018335E-7
200,0.2,0.1,0.6253977655922492
200,0.2,0.1,3.8554403486469235E-8
200,0.2,0.1,0.9996573947691108
200,0.2,0.1,0.03939685317959804
200,0.2,0.1,1.2050886626675817E-4
200,0.2,0.1,1.2451578240217024E-4
200,0.2,0.1,0.9904880659579933
200,0.2,0.1,1.9257634589192567E-5
200,0.2,0.1,0.04435664590756553
200,0.2,0.1,0.015918819238256502
200,0.2,0.1,1.8404882878284405E-6
200,0.2,0.1,0.1337011835590963
200,0.2,0.1,0.04372092009406907
200,0.2,0.1,0.4782389869556352
200,0.2,0.1,1.020749858021124E-6
200,0.2,0.1,4.150054504861814E-8
200,0.2,0.1,0.8501389005295582
200,0.2,0.1,2.1641121964982387E-7
200,0.2,0.1,2.0017102948203346E-8
200,0.2,0.1,4.699169051313725E-5
200,0.2,0.1,0.0160236194586704
200,0.2,0.1,0.8661875498246103
200,0.2,0.1,0.07950555293610063
200,0.2,0.15,3.3149752586080907E-93
200,0.2,0.15,1.8504921187777973E-20
200,0.2,0.15,0.9999842801493355
200,0.2,0.15,5.130603659586002E-27
200,0.2,0.15,6.576188533983318E-15
200,0.2,0.15,5.8006926451327195E-11
200,0.2,0.15,0.9995700663658268
200,0.2,0.15,5.401573683588832E-14
200,0.2,0.15,7.900271323475494E-16
200,0.2,0.15,0.9184997527731004
200,0.2,0.15,0.9991350253098076
200,0.2,0.15,1.228304741427542E-9
200,0.2,0.15,1.5167758308079916E-17
200,0.2,0.15,3.2869949749823237E-26
200,0.2,0.15,0.2683111290340019
200,0.2,0.15,0.8367954265109884
200,0.2,0.15,1.772252372139628E-48
200,0.2,0.15,0.9999999999782726
200,0.2,0.15,2.713771439631414E-20
200,0.2,0.15,5.993410778839941E-45
200,0.2,0.15,0.4879518198877765
200,0.2,0.15,2.887491429686349E-55
200,0.2,0.15,0.9999999955362454
200,0.2,0.15,1.0807742648550185E-5
200,0.2,0.15,2.0364431963602268E-47
200,0.2,0.15,0.865213767222924
200,0.2,0.15,6.2817891324112215E-6
200,0.2,0.15,0.999999999999286
200,0.2,0.15,1.0558941905210523E-19
200,0.2,0.15,0.9999991993776665
200,0.2,0.15,8.152651631704766E-84
200,0.2,0.15,0.9999995915236415
200,0.2,0.15,0.03513918871206996
200,0.2,0.15,0.2852705922207536
200,0.2,0.15,1.5663679980623353E-36
200,0.2,0.15,1.6214942390573112E-116
200,0.2,0.15,4.786098141059438E-4
200,0.2,0.15,2.1663060288642757E-5
200,0.2,0.15,0.0013576513230737371
200,0.2,0.15,0.0030715930242754116
200,0.2,0.15,0.999999999999121
200,0.2,0.15,7.599936893596648E-22
200,0.2,0.15,2.3000336326766256E-24
200,0.2,0.15,2.818723980616259E-17
200,0.2,0.15,0.5215705579665043
200,0.2,0.15,0.05745175219739412
200,0.2,0.15,2.762222364765952E-9
200,0.2,0.15,4.7693488953750103E-91
200,0.2,0.15,1.87544551927805E-26
200,0.2,0.15,6.635798053858097E-10
200,0.2,0.15,9.702852394122433E-72
200,0.2,0.15,3.007637717065009E-12
200,0.2,0.15,4.6831982728531135E-9
200,0.2,0.15,2.2783931093234536E-9
200,0.2,0.15,2.767811064567529E-23
200,0.2,0.15,4.835021871994422E-6
200,0.2,0.15,4.345581071568507E-30
200,0.2,0.15,1.7466590342304145E-66
200,0.2,0.15,2.715859970606686E-18
200,0.2,0.15,3.3545805175407375E-19
200,0.2,0.15,9.81388419813898E-5
200,0.2,0.15,3.081028206418458E-76
200,0.2,0.15,4.203352025130444E-69
200,0.2,0.15,4.069546572531722E-30
200,0.2,0.15,2.415201542224123E-34
200,0.2,0.15,1.294425582851369E-46
200,0.2,0.15,3.773024293403392E-17
200,0.2,0.15,2.8996563168559783E-69
200,0.2,0.15,1.178579494262426E-6
200,0.2,0.15,0.9999999999954629
200,0.2,0.15,1.9952966119425056E-40
200,0.2,0.15,4.483830728965357E-144
200,0.2,0.15,0.9079619589187673
200,0.2,0.15,5.723343414051386E-110
200,0.2,0.15,9.916749079103744E-16
200,0.2,0.15,2.0797613444372448E-38
200,0.2,0.15,2.6187817686896747E-5
200,0.2,0.15,0.00328385148480367
200,0.2,0.15,9.61645591021704E-27
200,0.2,0.15,1.6741547754953927E-30
200,0.2,0.15,0.3946359465878423
200,0.2,0.15,1.540301915148351E-41
200,0.2,0.15,9.831944107934734E-7
200,0.2,0.15,1.9784445874152732E-39
200,0.2,0.15,4.742882441396509E-62
200,0.2,0.15,6.273115529195288E-53
200,0.2,0.15,4.621826536159685E-7
200,0.2,0.15,1.1821122537423403E-52
200,0.2,0.15,1.3873353394872541E-28
200,0.2,0.15,0.21911567176980612
200,0.2,0.15,6.27890387986826E-16
200,0.2,0.15,1.0383881468344308E-56
200,0.2,0.15,1.2096000631940056E-18
200,0.2,0.15,7.715481290449782E-4
200,0.2,0.15,3.286689685940398E-8
200,0.2,0.15,2.902213226257269E-122
200,0.2,0.15,5.798215826365461E-6
200,0.2,0.15,1.2152009309411065E-70
200,0.2,0.15,0.011086233046504045
200,0.2,0.15,0.9969264442902562
200,0.2,0.15,1.0
200,0.2,0.15,2.314213904764264E-5
200,0.2,0.15,8.734949395518823E-5
200,0.2,0.15,4.5945349703176424E-4
200,0.2,0.15,4.508332340570434E-42
200,0.2,0.15,1.3710208753908242E-29
200,0.2,0.15,0.16132020062073602
200,0.2,0.15,1.204068555498141E-26
200,0.2,0.15,0.8865775983674539
200,0.2,0.15,5.81917326794685E-6
200,0.2,0.15,4.363486356847529E-9
200,0.2,0.15,8.568278318664466E-31
200,0.2,0.15,2.727885835391093E-6
200,0.2,0.15,3.3341199258703184E-73
200,0.2,0.15,3.254535095147093E-13
200,0.2,0.15,4.863880202393307E-41
200,0.2,0.15,4.278541361929988E-18
200,0.2,0.15,1.548553759102493E-12
200,0.2,0.15,1.9120886024301324E-12
200,0.2,0.15,1.9250049961103836E-11
200,0.2,0.15,1.1273683155852062E-66
200,0.2,0.15,1.467157609934229E-87
200,0.2,0.15,1.909352815048111E-13
200,0.2,0.15,2.3379677242584205E-43
200,0.2,0.15,1.8367202641457173E-37
200,0.2,0.15,5.410755696379065E-4
200,0.2,0.15,2.918887276885047E-5
200,0.2,0.15,1.9396501060585658E-31
200,0.2,0.15,2.351161983456767E-41
200,0.2,0.15,2.0793080346345615E-62
200,0.2,0.15,3.0155430657279588E-152
200,0.2,0.15,0.8289892541695131
200,0.2,0.15,4.1265045594644354E-11
200,0.2,0.15,3.8369732503729317E-174
200,0.2,0.15,3.17667450143535E-23
200,0.2,0.15,0.999999999998992
200,0.2,0.15,3.81769652801527E-44
200,0.2,0.15,2.8371531741655195E-4
200,0.2,0.15,6.132116129781758E-17
200,0.2,0.15,9.626298114375143E-24
200,0.2,0.15,1.3910439892150504E-24
200,0.2,0.15,0.9989195632870635
200,0.2,0.15,2.934037448523533E-33
200,0.2,0.15,0.9860727604164763
200,0.2,0.15,1.9718326594857986E-16
200,0.2,0.15,1.0
200,0.2,0.15,5.203345523480719E-8
200,0.2,0.15,1.6758629756777014E-30
200,0.2,0.15,5.823936279994182E-78
200,0.2,0.15,2.4835216799434066E-15
200,0.2,0.15,6.737551803945653E-13
200,0.2,0.15,2.758767759441101E-45
200,0.2,0.15,4.0726777351528576E-60
200,0.2,0.15,3.434074628915035E-34
200,0.2,0.15,1.519606111656153E-8
200,0.2,0.15,1.3232540019009893E-48
200,0.2,0.15,2.7014223157767703E-12
200,0.2,0.15,2.8304975407732114E-26
200,0.2,0.15,5.096169762314086E-152
200,0.2,0.15,8.111745773772526E-47
200,0.2,0.15,3.3297919006561835E-17
200,0.2,0.15,6.548768638597418E-7
200,0.2,0.15,4.5401393294269696E-35
200,0.2,0.15,0.9999999999998053
200,0.2,0.15,0.9999997363408968
200,0.2,0.15,0.9923982886037934
200,0.2,0.15,8.708910060849417E-8
200,0.2,0.15,4.019957594758952E-24
200,0.2,0.15,0.9448063087755469
200,0.2,0.15,3.1633663412502335E-5
200,0.2,0.15,8.767432691739962E-34
200,0.2,0.15,5.869499048831501E-15
200,0.2,0.15,0.9999989402690811
200,0.2,0.15,1.7519149148543294E-13
200,0.2,0.15,7.672658754966652E-16
200,0.2,0.15,2.0405659125577837E-33
200,0.2,0.15,3.969383604282148E-4
200,0.2,0.15,9.041743721055663E-57
200,0.2,0.15,2.7899908840211632E-30
200,0.2,0.15,1.2302443146992322E-94
200,0.2,0.15,2.891583024614039E-19
200,0.2,0.15,5.055308353440267E-70
200,0.2,0.15,2.889531848798561E-49
200,0.2,0.15,0.9998051611507477
200,0.2,0.15,0.9999999833236661
200,0.2,0.15,2.3682998704340817E-14
200,0.2,0.15,4.365505717373137E-40
200,0.2,0.15,1.1851303063960554E-6
200,0.2,0.15,1.8950869662917916E-15
200,0.2,0.15,0.0016028429161740855
200,0.2,0.15,1.6386759924237412E-33
200,0.2,0.15,1.075866659198636E-41
200,0.2,0.15,8.553968333602049E-17
200,0.2,0.15,0.2203812433151444
200,0.2,0.15,0.014891179101104456
200,0.2,0.15,1.5890055292065964E-17
200,0.2,0.15,2.9296575286799453E-7
200,0.2,0.15,3.7955766296729484E-9
200,0.2,0.15,9.511875487963485E-25
200,0.2,0.15,5.890492939831506E-21
200,0.2,0.2,0.03554268866172968
200,0.2,0.2,0.14208131068263108
200,0.2,0.2,0.006535931354607941
200,0.2,0.2,0.001984812620558246
200,0.2,0.2,0.04513228128722467
200,0.2,0.2,0.01840873795347682
200,0.2,0.2,0.17072024646007553
200,0.2,0.2,1.3725834025367378E-4
200,0.2,0.2,3.228550848731302E-7
200,0.2,0.2,0.15527014025706368
200,0.2,0.2,0.002483686736459009
200,0.2,0.2,0.002659894080478265
200,0.2,0.2,5.366576449803794E-5
200,0.2,0.2,0.12992427548850394
200,0.2,0.2,0.15419794996636424
200,0.2,0.2,0.014331764997555372
200,0.2,0.2,0.011142288414510699
200,0.2,0.2,7.700815515380889E-5
200,0.2,0.2,7.990019613468923E-4
200,0.2,0.2,0.0088604547731355
200,0.2,0.2,0.15440944804134638
200,0.2,0.2,1.1458459813858832E-5
200,0.2,0.2,0.1165205418235894
200,0.2,0.2,1.0197338918540612E-8
200,0.2,0.2,2.509239158777045E-7
200,0.2,0.2,1.824854399309832E-4
200,0.2,0.2,0.03337205804768951
200,0.2,0.2,1.751494210126377E-4
200,0.2,0.2,0.05203078651757285
200,0.2,0.2,0.002380687767994905
200,0.2,0.2,0.020876208726004597
200,0.2,0.2,0.007203713463543481
200,0.2,0.2,0.00706599059759735
200,0.2,0.2,7.716391191144027E-4
200,0.2,0.2,3.990997320046796E-6
200,0.2,0.2,0.15195717346058246
200,0.2,0.2,0.021741769613515614
200,0.2,0.2,5.701202980661085E-8
200,0.2,0.2,0.08346612655041499
200,0.2,0.2,0.01991397738403573
200,0.2,0.2,7.265420718267528E-4
200,0.2,0.2,9.464670439112412E-4
200,0.2,0.2,3.302061756388477E-6
200,0.2,0.2,0.009089252012082704
200,0.2,0.2,9.231890707311984E-13
200,0.2,0.2,2.3739083697111878E-5
200,0.2,0.2,6.734452598283156E-7
200,0.2,0.2,0.05092914901147507
200,0.2,0.2,1.0557720329288542E-4
200,0.2,0.2,0.005399839705130309
200,0.2,0.2,0.14371101164477945
200,0.2,0.2,0.0021040100517824654
200,0.2,0.2,4.1448586934237913E-7
200,0.2,0.2,0.07367378226371754
200,0.2,0.2,4.2695852372974507E-5
200,0.2,0.2,0.14340214025971343
200,0.2,0.2,0.04423836410664307
200,0.2,0.2,0.1271428467926814
200,0.2,0.2,0.001072750482421442
200,0.2,0.2,0.03248734890571824
200,0.2,0.2,1.927432132093854E-13
200,0.2,0.2,0.003496779537170821
200,0.2,0.2,4.1820534857103E-5
200,0.2,0.2,0.05319003674580691
200,0.2,0.2,2.6525118922825426E-6
200,0.2,0.2,0.17131424865341144
200,0.2,0.2,4.2604990390971825E-4
200,0.2,0.2,0.029838191199660854
200,0.2,0.2,0.005616214918905297
200,0.2,0.2,0.05865153839209377
200,0.2,0.2,1.156979934950766E-4
200,0.2,0.2,1.2020831802148812E-4
200,0.2,0.2,0.0575597160007324
200,0.2,0.2,1.0085371398844285E-4
200,0.2,0.2,2.8134592440815707E-7
200,0.2,0.2,7.713308753674832E-8
200,0.2,0.2,0.17288453422342698
200,0.2,0.2,9.446326925613729E-4
200,0.2,0.2,1.0287974482508315E-5
200,0.2,0.2,3.2967233283385836E-7
